source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- yalahar|bank~tools: (11 waypoints) ---
yalahar|foreign.quarter~trainers:,node,32781,31248,5,
yalahar|foreign.quarter~trainers:,node,32786,31249,5,
yalahar|foreign.quarter~trainers:,stand,32786,31249,5,

# --- yalahar|foreign.quarter~magician.quarter: (30 waypoints) ---
yalahar|foreign.quarter~magician.quarter:,node,32750,31260,7,
yalahar|foreign.quarter~magician.quarter:,stand,32750,31259,7,
yalahar|foreign.quarter~magician.quarter:,stand,32751,31257,6,
yalahar|foreign.quarter~magician.quarter:,node,32754,31254,5,
yalahar|foreign.quarter~magician.quarter:,node,32760,31251,5,
yalahar|foreign.quarter~magician.quarter:,stand,32761,31251,5,
yalahar|foreign.quarter~magician.quarter:,stand,32763,31251,6,
yalahar|foreign.quarter~magician.quarter:,node,32763,31245,7,
yalahar|foreign.quarter~magician.quarter:,node,32758,31239,7,
yalahar|foreign.quarter~magician.quarter:,node,32753,31232,7,
yalahar|foreign.quarter~magician.quarter:,node,32749,31223,7,
yalahar|foreign.quarter~magician.quarter:,node,32745,31213,7,
yalahar|foreign.quarter~magician.quarter:,node,32744,31203,7,
yalahar|foreign.quarter~magician.quarter:,node,32744,31192,7,
yalahar|foreign.quarter~magician.quarter:,node,32747,31181,7,
yalahar|foreign.quarter~magician.quarter:,node,32754,31172,7,
yalahar|foreign.quarter~magician.quarter:,node,32763,31164,7,
yalahar|foreign.quarter~magician.quarter:,node,32773,31158,7,
yalahar|foreign.quarter~magician.quarter:,node,32781,31153,7,
yalahar|foreign.quarter~magician.quarter:,node,32791,31150,7,
yalahar|foreign.quarter~magician.quarter:,node,32802,31149,7,
yalahar|foreign.quarter~magician.quarter:,node,32813,31150,7,
yalahar|foreign.quarter~magician.quarter:,node,32822,31154,7,
yalahar|foreign.quarter~magician.quarter:,node,32830,31157,7,
yalahar|foreign.quarter~magician.quarter:,node,32833,31156,7,
yalahar|foreign.quarter~magician.quarter:,stand,32833,31155,7,
yalahar|foreign.quarter~magician.quarter:,stand,32833,31153,6,
yalahar|foreign.quarter~magician.quarter:,node,32834,31146,5,
yalahar|foreign.quarter~magician.quarter:,stand,32834,31145,5,
yalahar|foreign.quarter~magician.quarter:,stand,32834,31143,6,

# --- yalahar|foreign.quarter~cemetery.quarter: (23 waypoints) ---
yalahar|foreign.quarter~cemetery.quarter:,node,32750,31260,7,
yalahar|foreign.quarter~cemetery.quarter:,stand,32750,31259,7,
yalahar|foreign.quarter~cemetery.quarter:,stand,32751,31257,6,
yalahar|foreign.quarter~cemetery.quarter:,node,32754,31254,5,
yalahar|foreign.quarter~cemetery.quarter:,node,32760,31251,5,
yalahar|foreign.quarter~cemetery.quarter:,stand,32761,31251,5,
yalahar|foreign.quarter~cemetery.quarter:,stand,32763,31251,6,
yalahar|foreign.quarter~cemetery.quarter:,node,32763,31245,7,
yalahar|foreign.quarter~cemetery.quarter:,node,32758,31239,7,
yalahar|foreign.quarter~cemetery.quarter:,node,32753,31232,7,
yalahar|foreign.quarter~cemetery.quarter:,node,32749,31223,7,
yalahar|foreign.quarter~cemetery.quarter:,node,32745,31213,7,
yalahar|foreign.quarter~cemetery.quarter:,node,32744,31203,7,
yalahar|foreign.quarter~cemetery.quarter:,node,32744,31192,7,
yalahar|foreign.quarter~cemetery.quarter:,node,32747,31181,7,
yalahar|foreign.quarter~cemetery.quarter:,node,32754,31172,7,
yalahar|foreign.quarter~cemetery.quarter:,node,32763,31164,7,
yalahar|foreign.quarter~cemetery.quarter:,node,32773,31158,7,
yalahar|foreign.quarter~cemetery.quarter:,node,32779,31154,7,
yalahar|foreign.quarter~cemetery.quarter:,node,32779,31151,7,
yalahar|foreign.quarter~cemetery.quarter:,stand,32779,31150,7,
yalahar|foreign.quarter~cemetery.quarter:,stand,32779,31148,6,
yalahar|foreign.quarter~cemetery.quarter:,stand,32777,31145,5,

# --- yalahar|foreign.quarter~alchemist.quarter: (19 waypoints) ---
yalahar|foreign.quarter~alchemist.quarter:,node,32750,31260,7,
yalahar|foreign.quarter~alchemist.quarter:,stand,32750,31259,7,
yalahar|foreign.quarter~alchemist.quarter:,stand,32751,31257,6,
yalahar|foreign.quarter~alchemist.quarter:,node,32754,31254,5,
yalahar|foreign.quarter~alchemist.quarter:,node,32760,31251,5,
yalahar|foreign.quarter~alchemist.quarter:,stand,32761,31251,5,
yalahar|foreign.quarter~alchemist.quarter:,stand,32763,31251,6,
yalahar|foreign.quarter~alchemist.quarter:,node,32763,31245,7,
yalahar|foreign.quarter~alchemist.quarter:,node,32758,31239,7,
yalahar|foreign.quarter~alchemist.quarter:,node,32753,31232,7,
yalahar|foreign.quarter~alchemist.quarter:,node,32749,31223,7,
yalahar|foreign.quarter~alchemist.quarter:,node,32745,31213,7,
yalahar|foreign.quarter~alchemist.quarter:,node,32744,31203,7,
yalahar|foreign.quarter~alchemist.quarter:,node,32744,31192,7,
yalahar|foreign.quarter~alchemist.quarter:,node,32747,31181,7,
yalahar|foreign.quarter~alchemist.quarter:,node,32750,31171,7,
yalahar|foreign.quarter~alchemist.quarter:,stand,32750,31170,7,
yalahar|foreign.quarter~alchemist.quarter:,stand,32748,31167,6,
yalahar|foreign.quarter~alchemist.quarter:,stand,32746,31165,5,

# --- yalahar|foreign.quarter~arena.quarter: (16 waypoints) ---
yalahar|foreign.quarter~arena.quarter:,node,32750,31260,7,
yalahar|foreign.quarter~arena.quarter:,stand,32750,31259,7,
yalahar|foreign.quarter~arena.quarter:,stand,32751,31257,6,
yalahar|foreign.quarter~arena.quarter:,node,32754,31254,5,
yalahar|foreign.quarter~arena.quarter:,node,32760,31251,5,
yalahar|foreign.quarter~arena.quarter:,stand,32761,31251,5,
yalahar|foreign.quarter~arena.quarter:,stand,32763,31251,6,
yalahar|foreign.quarter~arena.quarter:,node,32763,31245,7,
yalahar|foreign.quarter~arena.quarter:,node,32758,31239,7,
yalahar|foreign.quarter~arena.quarter:,node,32753,31232,7,
yalahar|foreign.quarter~arena.quarter:,node,32749,31223,7,
yalahar|foreign.quarter~arena.quarter:,node,32745,31213,7,
yalahar|foreign.quarter~arena.quarter:,node,32739,31202,7,
yalahar|foreign.quarter~arena.quarter:,stand,32738,31202,7,
yalahar|foreign.quarter~arena.quarter:,stand,32736,31202,6,
yalahar|foreign.quarter~arena.quarter:,stand,32734,31202,5,

# --- yalahar|foreign.quarter~sunken.quarter: (27 waypoints) ---
yalahar|foreign.quarter~sunken.quarter:,node,32750,31260,7,
yalahar|foreign.quarter~sunken.quarter:,stand,32750,31259,7,
yalahar|foreign.quarter~sunken.quarter:,stand,32751,31257,6,
yalahar|foreign.quarter~sunken.quarter:,node,32754,31254,5,
yalahar|foreign.quarter~sunken.quarter:,node,32760,31251,5,
yalahar|foreign.quarter~sunken.quarter:,stand,32761,31251,5,
yalahar|foreign.quarter~sunken.quarter:,stand,32763,31251,6,
yalahar|foreign.quarter~sunken.quarter:,node,32772,31254,7,
yalahar|foreign.quarter~sunken.quarter:,node,32781,31254,7,
yalahar|foreign.quarter~sunken.quarter:,node,32790,31254,7,
yalahar|foreign.quarter~sunken.quarter:,node,32798,31252,7,
yalahar|foreign.quarter~sunken.quarter:,node,32806,31254,7,
yalahar|foreign.quarter~sunken.quarter:,node,32814,31254,7,
yalahar|foreign.quarter~sunken.quarter:,node,32822,31254,7,
yalahar|foreign.quarter~sunken.quarter:,node,32830,31254,7,
yalahar|foreign.quarter~sunken.quarter:,node,32837,31253,7,
yalahar|foreign.quarter~sunken.quarter:,node,32843,31248,7,
yalahar|foreign.quarter~sunken.quarter:,node,32848,31242,7,
yalahar|foreign.quarter~sunken.quarter:,node,32853,31236,7,
yalahar|foreign.quarter~sunken.quarter:,node,32856,31230,7,
yalahar|foreign.quarter~sunken.quarter:,node,32859,31223,7,
yalahar|foreign.quarter~sunken.quarter:,node,32860,31215,7,
yalahar|foreign.quarter~sunken.quarter:,node,32861,31207,7,
yalahar|foreign.quarter~sunken.quarter:,node,32863,31201,7,
yalahar|foreign.quarter~sunken.quarter:,stand,32864,31201,7,
yalahar|foreign.quarter~sunken.quarter:,stand,32866,31201,6,
yalahar|foreign.quarter~sunken.quarter:,stand,32867,31201,5,

# --- yalahar|foreign.quarter~factory.quarter: (21 waypoints) ---
yalahar|foreign.quarter~factory.quarter:,node,32750,31260,7,
yalahar|foreign.quarter~factory.quarter:,stand,32750,31259,7,
yalahar|foreign.quarter~factory.quarter:,stand,32751,31257,6,
yalahar|foreign.quarter~factory.quarter:,node,32754,31254,5,
yalahar|foreign.quarter~factory.quarter:,node,32760,31251,5,
yalahar|foreign.quarter~factory.quarter:,stand,32761,31251,5,
yalahar|foreign.quarter~factory.quarter:,stand,32763,31251,6,
yalahar|foreign.quarter~factory.quarter:,node,32772,31254,7,
yalahar|foreign.quarter~factory.quarter:,node,32781,31254,7,
yalahar|foreign.quarter~factory.quarter:,node,32790,31254,7,
yalahar|foreign.quarter~factory.quarter:,node,32798,31252,7,
yalahar|foreign.quarter~factory.quarter:,node,32806,31254,7,
yalahar|foreign.quarter~factory.quarter:,node,32814,31254,7,
yalahar|foreign.quarter~factory.quarter:,node,32822,31254,7,
yalahar|foreign.quarter~factory.quarter:,node,32830,31254,7,
yalahar|foreign.quarter~factory.quarter:,node,32837,31253,7,
yalahar|foreign.quarter~factory.quarter:,node,32843,31248,7,
yalahar|foreign.quarter~factory.quarter:,node,32849,31247,7,
yalahar|foreign.quarter~factory.quarter:,stand,32850,31247,7,
yalahar|foreign.quarter~factory.quarter:,stand,32852,31247,6,
yalahar|foreign.quarter~factory.quarter:,stand,32854,31247,5,

# --- yalahar|foreign.quarter~trade.quarter: (19 waypoints) ---
yalahar|foreign.quarter~trade.quarter:,node,32750,31260,7,
yalahar|foreign.quarter~trade.quarter:,stand,32750,31259,7,
yalahar|foreign.quarter~trade.quarter:,stand,32751,31257,6,
yalahar|foreign.quarter~trade.quarter:,node,32754,31254,5,
yalahar|foreign.quarter~trade.quarter:,node,32760,31251,5,
yalahar|foreign.quarter~trade.quarter:,stand,32761,31251,5,
yalahar|foreign.quarter~trade.quarter:,stand,32763,31251,6,
yalahar|foreign.quarter~trade.quarter:,node,32772,31254,7,
yalahar|foreign.quarter~trade.quarter:,node,32781,31254,7,
yalahar|foreign.quarter~trade.quarter:,node,32790,31254,7,
yalahar|foreign.quarter~trade.quarter:,node,32798,31252,7,
yalahar|foreign.quarter~trade.quarter:,node,32806,31254,7,
yalahar|foreign.quarter~trade.quarter:,node,32814,31254,7,
yalahar|foreign.quarter~trade.quarter:,node,32822,31254,7,
yalahar|foreign.quarter~trade.quarter:,node,32830,31254,7,
yalahar|foreign.quarter~trade.quarter:,node,32834,31262,7,
yalahar|foreign.quarter~trade.quarter:,stand,32834,31263,7,
yalahar|foreign.quarter~trade.quarter:,stand,32834,31265,6,
yalahar|foreign.quarter~trade.quarter:,stand,32834,31266,5,

# --- yalahar|boat~foreign.quarter: (16 waypoints) ---
yalahar|boat~foreign.quarter:,node,32811,31271,6,
yalahar|boat~foreign.quarter:,node,32811,31264,6,
yalahar|boat~foreign.quarter:,node,32806,31260,6,
yalahar|boat~foreign.quarter:,node,32801,31257,6,
yalahar|boat~foreign.quarter:,stand,32801,31256,6,
yalahar|boat~foreign.quarter:,node,32793,31254,7,
yalahar|boat~foreign.quarter:,node,32785,31254,7,
yalahar|boat~foreign.quarter:,node,32777,31254,7,
yalahar|boat~foreign.quarter:,node,32770,31253,7,
yalahar|boat~foreign.quarter:,node,32764,31251,7,
yalahar|boat~foreign.quarter:,stand,32763,31251,7,
yalahar|boat~foreign.quarter:,stand,32761,31251,6,
yalahar|boat~foreign.quarter:,node,32755,31252,5,
yalahar|boat~foreign.quarter:,node,32751,31256,5,
yalahar|boat~foreign.quarter:,stand,32750,31256,5,
yalahar|boat~foreign.quarter:,stand,32748,31256,6,

# --- yalahar|bank~foreign.quarter: (16 waypoints) ---
yalahar|bank~foreign.quarter:,node,32830,31252,7,
yalahar|bank~foreign.quarter:,node,32822,31254,7,
yalahar|bank~foreign.quarter:,node,32813,31254,7,
yalahar|bank~foreign.quarter:,node,32805,31254,7,
yalahar|bank~foreign.quarter:,node,32799,31252,7,
yalahar|bank~foreign.quarter:,node,32793,31254,7,
yalahar|bank~foreign.quarter:,node,32785,31254,7,
yalahar|bank~foreign.quarter:,node,32777,31254,7,
yalahar|bank~foreign.quarter:,node,32770,31253,7,
yalahar|bank~foreign.quarter:,node,32764,31251,7,
yalahar|bank~foreign.quarter:,stand,32763,31251,7,
yalahar|bank~foreign.quarter:,stand,32761,31251,6,
yalahar|bank~foreign.quarter:,node,32755,31252,5,
yalahar|bank~foreign.quarter:,node,32751,31256,5,
yalahar|bank~foreign.quarter:,stand,32750,31256,5,
yalahar|bank~foreign.quarter:,stand,32748,31256,6,

# --- yalahar|depot~foreign.quarter: (15 waypoints) ---
yalahar|depot~foreign.quarter:,node,32798,31247,7,
yalahar|depot~foreign.quarter:,stand,32797,31246,7,
yalahar|depot~foreign.quarter:,node,32778,31248,5,
yalahar|depot~foreign.quarter:,stand,32777,31247,5,
yalahar|depot~foreign.quarter:,node,32786,31247,6,
yalahar|depot~foreign.quarter:,stand,32786,31248,6,
yalahar|depot~foreign.quarter:,node,32780,31249,7,
yalahar|depot~foreign.quarter:,node,32772,31249,7,
yalahar|depot~foreign.quarter:,node,32764,31250,7,
yalahar|depot~foreign.quarter:,stand,32763,31250,7,
yalahar|depot~foreign.quarter:,stand,32761,31251,6,
yalahar|depot~foreign.quarter:,node,32755,31252,5,
yalahar|depot~foreign.quarter:,node,32751,31256,5,
yalahar|depot~foreign.quarter:,stand,32750,31256,5,
yalahar|depot~foreign.quarter:,stand,32748,31256,6,

# --- yalahar|ammo~foreign.quarter: (16 waypoints) ---
yalahar|ammo~foreign.quarter:,stand,32789,31239,3,
yalahar|ammo~foreign.quarter:,stand,32790,31239,4,
yalahar|ammo~foreign.quarter:,stand,32789,31239,5,
yalahar|ammo~foreign.quarter:,stand,32790,31239,6,
yalahar|ammo~foreign.quarter:,node,32789,31233,7,
yalahar|ammo~foreign.quarter:,node,32780,31232,7,
yalahar|ammo~foreign.quarter:,node,32773,31236,7,
yalahar|ammo~foreign.quarter:,node,32772,31242,7,
yalahar|ammo~foreign.quarter:,node,32770,31249,7,
yalahar|ammo~foreign.quarter:,node,32764,31250,7,
yalahar|ammo~foreign.quarter:,stand,32763,31250,7,
yalahar|ammo~foreign.quarter:,stand,32761,31251,6,
yalahar|ammo~foreign.quarter:,node,32755,31252,5,
yalahar|ammo~foreign.quarter:,node,32751,31256,5,
yalahar|ammo~foreign.quarter:,stand,32750,31256,5,
yalahar|ammo~foreign.quarter:,stand,32748,31256,6,

# --- yalahar|runes~foreign.quarter: (14 waypoints) ---
yalahar|runes~foreign.quarter:,stand,32789,31239,5,
yalahar|runes~foreign.quarter:,stand,32790,31239,6,
yalahar|runes~foreign.quarter:,node,32789,31233,7,
yalahar|runes~foreign.quarter:,node,32780,31232,7,
yalahar|runes~foreign.quarter:,node,32773,31236,7,
yalahar|runes~foreign.quarter:,node,32772,31242,7,
yalahar|runes~foreign.quarter:,node,32770,31249,7,
yalahar|runes~foreign.quarter:,node,32764,31250,7,
yalahar|runes~foreign.quarter:,stand,32763,31250,7,
yalahar|runes~foreign.quarter:,stand,32761,31251,6,
yalahar|runes~foreign.quarter:,node,32755,31252,5,
yalahar|runes~foreign.quarter:,node,32751,31256,5,
yalahar|runes~foreign.quarter:,stand,32750,31256,5,
yalahar|runes~foreign.quarter:,stand,32748,31256,6,

# --- yalahar|potions~foreign.quarter: (14 waypoints) ---
yalahar|potions~foreign.quarter:,stand,32789,31239,5,
yalahar|potions~foreign.quarter:,stand,32790,31239,6,
yalahar|potions~foreign.quarter:,node,32789,31233,7,
yalahar|potions~foreign.quarter:,node,32780,31232,7,
yalahar|potions~foreign.quarter:,node,32773,31236,7,
yalahar|potions~foreign.quarter:,node,32772,31242,7,
yalahar|potions~foreign.quarter:,node,32770,31249,7,
yalahar|potions~foreign.quarter:,node,32764,31250,7,
yalahar|potions~foreign.quarter:,stand,32763,31250,7,
yalahar|potions~foreign.quarter:,stand,32761,31251,6,
yalahar|potions~foreign.quarter:,node,32755,31252,5,
yalahar|potions~foreign.quarter:,node,32751,31256,5,
yalahar|potions~foreign.quarter:,stand,32750,31256,5,
yalahar|potions~foreign.quarter:,stand,32748,31256,6,

# --- yalahar|food~foreign.quarter: (23 waypoints) ---
yalahar|food~foreign.quarter:,node,32858,31214,7,
yalahar|food~foreign.quarter:,node,32858,31220,7,
yalahar|food~foreign.quarter:,node,32857,31227,7,
yalahar|food~foreign.quarter:,node,32854,31234,7,
yalahar|food~foreign.quarter:,node,32849,31240,7,
yalahar|food~foreign.quarter:,node,32844,31246,7,
yalahar|food~foreign.quarter:,node,32838,31252,7,
yalahar|food~foreign.quarter:,node,32830,31254,7,
yalahar|food~foreign.quarter:,node,32822,31254,7,
yalahar|food~foreign.quarter:,node,32813,31254,7,
yalahar|food~foreign.quarter:,node,32805,31254,7,
yalahar|food~foreign.quarter:,node,32799,31252,7,
yalahar|food~foreign.quarter:,node,32793,31254,7,
yalahar|food~foreign.quarter:,node,32785,31254,7,
yalahar|food~foreign.quarter:,node,32777,31254,7,
yalahar|food~foreign.quarter:,node,32770,31253,7,
yalahar|food~foreign.quarter:,node,32764,31251,7,
yalahar|food~foreign.quarter:,stand,32763,31251,7,
yalahar|food~foreign.quarter:,stand,32761,31251,6,
yalahar|food~foreign.quarter:,node,32755,31252,5,
yalahar|food~foreign.quarter:,node,32751,31256,5,
yalahar|food~foreign.quarter:,stand,32750,31256,5,
yalahar|food~foreign.quarter:,stand,32748,31256,6,

# --- yalahar|loot.morpel~foreign.quarter: (19 waypoints) ---
yalahar|loot.morpel~foreign.quarter:,node,32829,31239,7,
yalahar|loot.morpel~foreign.quarter:,node,32829,31234,7,
yalahar|loot.morpel~foreign.quarter:,node,32822,31234,7,
yalahar|loot.morpel~foreign.quarter:,node,32815,31234,7,
yalahar|loot.morpel~foreign.quarter:,node,32808,31234,7,
yalahar|loot.morpel~foreign.quarter:,node,32801,31234,7,
yalahar|loot.morpel~foreign.quarter:,node,32795,31233,7,
yalahar|loot.morpel~foreign.quarter:,node,32789,31233,7,
yalahar|loot.morpel~foreign.quarter:,node,32780,31232,7,
yalahar|loot.morpel~foreign.quarter:,node,32773,31236,7,
yalahar|loot.morpel~foreign.quarter:,node,32772,31242,7,
yalahar|loot.morpel~foreign.quarter:,node,32770,31249,7,
yalahar|loot.morpel~foreign.quarter:,node,32764,31250,7,
yalahar|loot.morpel~foreign.quarter:,stand,32763,31250,7,
yalahar|loot.morpel~foreign.quarter:,stand,32761,31251,6,
yalahar|loot.morpel~foreign.quarter:,node,32755,31252,5,
yalahar|loot.morpel~foreign.quarter:,node,32751,31256,5,
yalahar|loot.morpel~foreign.quarter:,stand,32750,31256,5,
yalahar|loot.morpel~foreign.quarter:,stand,32748,31256,6,

# --- yalahar|loot.oiriz~foreign.quarter: (12 waypoints) ---
yalahar|loot.oiriz~foreign.quarter:,node,32789,31233,7,
yalahar|loot.oiriz~foreign.quarter:,node,32780,31232,7,
yalahar|loot.oiriz~foreign.quarter:,node,32773,31236,7,
yalahar|loot.oiriz~foreign.quarter:,node,32772,31242,7,
yalahar|loot.oiriz~foreign.quarter:,node,32770,31249,7,
yalahar|loot.oiriz~foreign.quarter:,node,32764,31250,7,
yalahar|loot.oiriz~foreign.quarter:,stand,32763,31250,7,
yalahar|loot.oiriz~foreign.quarter:,stand,32761,31251,6,
yalahar|loot.oiriz~foreign.quarter:,node,32755,31252,5,
yalahar|loot.oiriz~foreign.quarter:,node,32751,31256,5,
yalahar|loot.oiriz~foreign.quarter:,stand,32750,31256,5,
yalahar|loot.oiriz~foreign.quarter:,stand,32748,31256,6,

# --- yalahar|temple~foreign.quarter: (18 waypoints) ---
yalahar|temple~foreign.quarter:,node,32785,31270,7,
yalahar|temple~foreign.quarter:,stand,32784,31269,7,
yalahar|temple~foreign.quarter:,node,32782,31264,6,
yalahar|temple~foreign.quarter:,node,32786,31259,6,
yalahar|temple~foreign.quarter:,node,32794,31259,6,
yalahar|temple~foreign.quarter:,node,32800,31257,6,
yalahar|temple~foreign.quarter:,stand,32800,31256,6,
yalahar|temple~foreign.quarter:,node,32793,31254,7,
yalahar|temple~foreign.quarter:,node,32785,31254,7,
yalahar|temple~foreign.quarter:,node,32777,31254,7,
yalahar|temple~foreign.quarter:,node,32770,31253,7,
yalahar|temple~foreign.quarter:,node,32764,31251,7,
yalahar|temple~foreign.quarter:,stand,32763,31251,7,
yalahar|temple~foreign.quarter:,stand,32761,31251,6,
yalahar|temple~foreign.quarter:,node,32755,31252,5,
yalahar|temple~foreign.quarter:,node,32751,31256,5,
yalahar|temple~foreign.quarter:,stand,32750,31256,5,
yalahar|temple~foreign.quarter:,stand,32748,31256,6,

# --- yalahar|trainers~foreign.quarter: (14 waypoints) ---
yalahar|trainers~foreign.quarter:,node,32778,31248,5,
yalahar|trainers~foreign.quarter:,stand,32777,31247,5,
yalahar|trainers~foreign.quarter:,node,32782,31247,6,
yalahar|trainers~foreign.quarter:,node,32786,31247,6,
yalahar|trainers~foreign.quarter:,stand,32786,31248,6,
yalahar|trainers~foreign.quarter:,node,32780,31249,7,
yalahar|trainers~foreign.quarter:,node,32772,31249,7,
yalahar|trainers~foreign.quarter:,node,32764,31250,7,
yalahar|trainers~foreign.quarter:,stand,32763,31250,7,
yalahar|trainers~foreign.quarter:,stand,32761,31251,6,
yalahar|trainers~foreign.quarter:,node,32755,31252,5,
yalahar|trainers~foreign.quarter:,node,32751,31256,5,
yalahar|trainers~foreign.quarter:,stand,32750,31256,5,
yalahar|trainers~foreign.quarter:,stand,32748,31256,6,

# --- yalahar|magician.quarter~foreign.quarter: (36 waypoints) ---
yalahar|magician.quarter~foreign.quarter:,node,32834,31142,7,
yalahar|magician.quarter~foreign.quarter:,stand,32834,31143,7,
