source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- venore|boat~boat: (2 waypoints) ---
# --- venore|loot.romella~east.gate: (14 waypoints) ---
venore|loot.romella~east.gate:,node,32908,32119,6,
venore|loot.romella~east.gate:,node,32908,32125,6,
venore|loot.romella~east.gate:,node,32918,32125,6,
venore|loot.romella~east.gate:,node,32928,32125,6,
venore|loot.romella~east.gate:,node,32937,32125,6,
venore|loot.romella~east.gate:,node,32946,32125,6,
venore|loot.romella~east.gate:,node,32954,32122,6,
venore|loot.romella~east.gate:,node,32962,32114,6,
venore|loot.romella~east.gate:,stand,32963,32109,6,
venore|loot.romella~east.gate:,ladder,32965,32110,7,
venore|loot.romella~east.gate:,node,32972,32108,6,
venore|loot.romella~east.gate:,node,32984,32108,6,
venore|loot.romella~east.gate:,node,32996,32108,6,
venore|loot.romella~east.gate:,node,32998,32096,6,

# --- venore|ammo~east.gate: (14 waypoints) ---
venore|ammo~east.gate:,node,32908,32119,6,
venore|ammo~east.gate:,node,32908,32125,6,
venore|ammo~east.gate:,node,32918,32125,6,
venore|ammo~east.gate:,node,32928,32125,6,
venore|ammo~east.gate:,node,32937,32125,6,
venore|ammo~east.gate:,node,32946,32125,6,
venore|ammo~east.gate:,node,32954,32122,6,
venore|ammo~east.gate:,node,32962,32114,6,
venore|ammo~east.gate:,stand,32963,32109,6,
venore|ammo~east.gate:,ladder,32965,32110,7,
venore|ammo~east.gate:,node,32972,32108,6,
venore|ammo~east.gate:,node,32984,32108,6,
venore|ammo~east.gate:,node,32996,32108,6,
venore|ammo~east.gate:,node,32998,32096,6,

# --- venore|soft.boots~east.gate: (9 waypoints) ---
venore|soft.boots~east.gate:,node,32949,32101,6,
venore|soft.boots~east.gate:,node,32954,32096,6,
venore|soft.boots~east.gate:,node,32962,32096,6,
venore|soft.boots~east.gate:,node,32963,32105,6,
venore|soft.boots~east.gate:,ladder,32965,32110,7,
venore|soft.boots~east.gate:,node,32972,32108,6,
venore|soft.boots~east.gate:,node,32984,32108,6,
venore|soft.boots~east.gate:,node,32996,32108,6,
venore|soft.boots~east.gate:,node,32998,32096,6,

# --- venore|temple~east.gate: (11 waypoints) ---
venore|temple~east.gate:,node,32954,32077,7,
venore|temple~east.gate:,stand,32953,32077,7,
venore|temple~east.gate:,node,32954,32085,6,
venore|temple~east.gate:,node,32954,32096,6,
venore|temple~east.gate:,node,32962,32096,6,
venore|temple~east.gate:,node,32963,32105,6,
venore|temple~east.gate:,ladder,32965,32110,7,
venore|temple~east.gate:,node,32972,32108,6,
venore|temple~east.gate:,node,32984,32108,6,
venore|temple~east.gate:,node,32996,32108,6,
venore|temple~east.gate:,node,32998,32096,6,

# --- venore|potions~east.gate: (7 waypoints) ---
venore|potions~east.gate:,node,32976,32078,6,
venore|potions~east.gate:,node,32982,32073,6,
venore|potions~east.gate:,node,32990,32073,6,
venore|potions~east.gate:,node,32998,32075,6,
venore|potions~east.gate:,node,32998,32081,6,
venore|potions~east.gate:,node,32998,32091,6,
venore|potions~east.gate:,node,32998,32096,6,

# --- venore|runes~east.gate: (7 waypoints) ---
venore|runes~east.gate:,node,32976,32078,6,
venore|runes~east.gate:,node,32982,32073,6,
venore|runes~east.gate:,node,32990,32073,6,
venore|runes~east.gate:,node,32998,32075,6,
venore|runes~east.gate:,node,32998,32081,6,
venore|runes~east.gate:,node,32998,32091,6,
venore|runes~east.gate:,node,32998,32096,6,

# --- venore|depot~east.gate: (12 waypoints) ---
venore|depot~east.gate:,node,33019,32058,6,
venore|depot~east.gate:,stand,33020,32059,6,
venore|depot~east.gate:,node,33018,32057,7,
venore|depot~east.gate:,stand,33020,32059,7,
venore|depot~east.gate:,node,33016,32055,6,
venore|depot~east.gate:,node,33007,32054,6,
venore|depot~east.gate:,node,33006,32062,6,
venore|depot~east.gate:,node,33006,32070,6,
venore|depot~east.gate:,node,32998,32075,6,
venore|depot~east.gate:,node,32998,32081,6,
venore|depot~east.gate:,node,32998,32091,6,
venore|depot~east.gate:,node,32998,32096,6,

# --- venore|bank~east.gate: (8 waypoints) ---
venore|bank~east.gate:,node,33014,32054,6,
venore|bank~east.gate:,node,33007,32054,6,
venore|bank~east.gate:,node,33006,32062,6,
venore|bank~east.gate:,node,33006,32070,6,
venore|bank~east.gate:,node,32998,32075,6,
venore|bank~east.gate:,node,32998,32081,6,
venore|bank~east.gate:,node,32998,32091,6,
venore|bank~east.gate:,node,32998,32096,6,

# --- venore|food~east.gate: (10 waypoints) ---
venore|food~east.gate:,node,32977,32043,6,
venore|food~east.gate:,node,32977,32049,6,
venore|food~east.gate:,node,32982,32054,6,
venore|food~east.gate:,node,32982,32062,6,
venore|food~east.gate:,node,32982,32070,6,
venore|food~east.gate:,node,32990,32073,6,
venore|food~east.gate:,node,32998,32075,6,
venore|food~east.gate:,node,32998,32081,6,
venore|food~east.gate:,node,32998,32091,6,
venore|food~east.gate:,node,32998,32096,6,

# --- venore|boat~east.gate: (13 waypoints) ---
venore|boat~east.gate:,node,32955,32031,6,
venore|boat~east.gate:,node,32954,32040,6,
venore|boat~east.gate:,node,32954,32049,6,
venore|boat~east.gate:,node,32963,32053,6,
venore|boat~east.gate:,node,32974,32053,6,
venore|boat~east.gate:,node,32982,32054,6,
venore|boat~east.gate:,node,32982,32062,6,
venore|boat~east.gate:,node,32982,32070,6,
venore|boat~east.gate:,node,32990,32073,6,
venore|boat~east.gate:,node,32998,32075,6,
venore|boat~east.gate:,node,32998,32081,6,
venore|boat~east.gate:,node,32998,32091,6,
venore|boat~east.gate:,node,32998,32096,6,

# --- venore|trainers~east.gate: (18 waypoints) ---
venore|trainers~east.gate:,node,32934,32078,11,
venore|trainers~east.gate:,ladder,32932,32077,11,
venore|trainers~east.gate:,ladder,32933,32077,10,
venore|trainers~east.gate:,stand,32932,32079,9,
venore|trainers~east.gate:,stand,32931,32077,8,
venore|trainers~east.gate:,node,32935,32075,7,
venore|trainers~east.gate:,stand,32935,32075,7,
venore|trainers~east.gate:,node,32936,32081,6,
venore|trainers~east.gate:,node,32936,32091,6,
venore|trainers~east.gate:,node,32945,32095,6,
venore|trainers~east.gate:,node,32954,32096,6,
venore|trainers~east.gate:,node,32962,32096,6,
venore|trainers~east.gate:,node,32963,32105,6,
venore|trainers~east.gate:,ladder,32965,32110,7,
venore|trainers~east.gate:,node,32972,32108,6,
venore|trainers~east.gate:,node,32984,32108,6,
venore|trainers~east.gate:,node,32996,32108,6,
venore|trainers~east.gate:,node,32998,32096,6,

# --- venore|loot.yanni~loot.yanni: (2 waypoints) ---
venore|loot.yanni~loot.yanni:,node,32909,32113,6,
venore|loot.yanni~loot.yanni:,stand,32909,32113,6,

# --- venore|east.gate~loot.yanni: (1 waypoints) ---
venore|east.gate~loot.yanni:,node,33004,32100,7,

# --- venore|trainers~loot.yanni: (19 waypoints) ---
venore|trainers~loot.yanni:,node,32934,32078,11,
venore|trainers~loot.yanni:,ladder,32932,32077,11,
venore|trainers~loot.yanni:,ladder,32933,32077,10,
venore|trainers~loot.yanni:,stand,32932,32079,9,
venore|trainers~loot.yanni:,stand,32931,32077,8,
venore|trainers~loot.yanni:,node,32935,32075,7,
venore|trainers~loot.yanni:,stand,32935,32075,7,
venore|trainers~loot.yanni:,stand,32936,32074,6,
venore|trainers~loot.yanni:,node,32936,32082,6,
venore|trainers~loot.yanni:,node,32935,32089,6,
venore|trainers~loot.yanni:,node,32932,32095,6,
venore|trainers~loot.yanni:,node,32923,32096,6,
venore|trainers~loot.yanni:,node,32920,32104,6,
venore|trainers~loot.yanni:,node,32920,32111,6,
venore|trainers~loot.yanni:,node,32920,32118,6,
venore|trainers~loot.yanni:,node,32918,32125,6,
venore|trainers~loot.yanni:,node,32910,32125,6,
venore|trainers~loot.yanni:,node,32909,32113,6,
venore|trainers~loot.yanni:,stand,32909,32113,6,

# --- venore|food~loot.yanni: (20 waypoints) ---
venore|food~loot.yanni:,node,32976,32044,6,
venore|food~loot.yanni:,node,32974,32051,6,
venore|food~loot.yanni:,node,32966,32053,6,
venore|food~loot.yanni:,node,32958,32053,6,
venore|food~loot.yanni:,node,32954,32057,6,
venore|food~loot.yanni:,node,32954,32065,6,
venore|food~loot.yanni:,node,32954,32072,6,
venore|food~loot.yanni:,node,32954,32082,6,
venore|food~loot.yanni:,node,32953,32091,6,
venore|food~loot.yanni:,node,32949,32095,6,
venore|food~loot.yanni:,node,32941,32095,6,
venore|food~loot.yanni:,node,32932,32095,6,
venore|food~loot.yanni:,node,32923,32096,6,
venore|food~loot.yanni:,node,32920,32104,6,
venore|food~loot.yanni:,node,32920,32111,6,
venore|food~loot.yanni:,node,32920,32118,6,
venore|food~loot.yanni:,node,32918,32125,6,
venore|food~loot.yanni:,node,32910,32125,6,
venore|food~loot.yanni:,node,32909,32113,6,
venore|food~loot.yanni:,stand,32909,32113,6,

# --- venore|temple~loot.yanni: (15 waypoints) ---
venore|temple~loot.yanni:,node,32954,32077,7,
venore|temple~loot.yanni:,stand,32953,32077,7,
venore|temple~loot.yanni:,node,32954,32082,6,
venore|temple~loot.yanni:,node,32953,32091,6,
venore|temple~loot.yanni:,node,32949,32095,6,
venore|temple~loot.yanni:,node,32941,32095,6,
venore|temple~loot.yanni:,node,32932,32095,6,
venore|temple~loot.yanni:,node,32923,32096,6,
venore|temple~loot.yanni:,node,32920,32104,6,
venore|temple~loot.yanni:,node,32920,32111,6,
venore|temple~loot.yanni:,node,32920,32118,6,
venore|temple~loot.yanni:,node,32918,32125,6,
venore|temple~loot.yanni:,node,32910,32125,6,
venore|temple~loot.yanni:,node,32909,32113,6,
venore|temple~loot.yanni:,stand,32909,32113,6,

# --- venore|north.gate~loot.yanni: (17 waypoints) ---
venore|north.gate~loot.yanni:,node,32866,32032,7,
venore|north.gate~loot.yanni:,stand,32867,32032,7,
venore|north.gate~loot.yanni:,node,32875,32031,6,
venore|north.gate~loot.yanni:,node,32885,32031,6,
venore|north.gate~loot.yanni:,node,32896,32032,6,
venore|north.gate~loot.yanni:,node,32897,32041,6,
venore|north.gate~loot.yanni:,node,32897,32051,6,
venore|north.gate~loot.yanni:,node,32897,32061,6,
venore|north.gate~loot.yanni:,node,32897,32071,6,
venore|north.gate~loot.yanni:,node,32897,32081,6,
venore|north.gate~loot.yanni:,node,32897,32090,6,
venore|north.gate~loot.yanni:,node,32897,32099,6,
venore|north.gate~loot.yanni:,node,32897,32109,6,
venore|north.gate~loot.yanni:,node,32898,32119,6,
venore|north.gate~loot.yanni:,node,32904,32125,6,
venore|north.gate~loot.yanni:,node,32909,32113,6,
venore|north.gate~loot.yanni:,stand,32909,32113,6,

# --- venore|west.gate~loot.yanni: (9 waypoints) ---
venore|west.gate~loot.yanni:,node,32861,32126,7,
venore|west.gate~loot.yanni:,stand,32862,32126,7,
venore|west.gate~loot.yanni:,node,32871,32125,6,
venore|west.gate~loot.yanni:,node,32879,32125,6,
venore|west.gate~loot.yanni:,node,32888,32125,6,
venore|west.gate~loot.yanni:,node,32897,32125,6,
venore|west.gate~loot.yanni:,node,32904,32125,6,
venore|west.gate~loot.yanni:,node,32909,32113,6,
venore|west.gate~loot.yanni:,stand,32909,32113,6,

# --- venore|south.gate~loot.yanni: (11 waypoints) ---
venore|south.gate~loot.yanni:,node,32936,32160,7,
venore|south.gate~loot.yanni:,stand,32936,32159,7,
venore|south.gate~loot.yanni:,node,32936,32151,6,
venore|south.gate~loot.yanni:,node,32936,32140,6,
venore|south.gate~loot.yanni:,node,32935,32130,6,
venore|south.gate~loot.yanni:,node,32930,32126,6,
venore|south.gate~loot.yanni:,node,32924,32126,6,
venore|south.gate~loot.yanni:,node,32918,32125,6,
venore|south.gate~loot.yanni:,node,32910,32125,6,
venore|south.gate~loot.yanni:,node,32909,32113,6,
venore|south.gate~loot.yanni:,stand,32909,32113,6,

# --- venore|soft.boots~loot.yanni: (11 waypoints) ---
venore|soft.boots~loot.yanni:,node,32948,32100,6,
venore|soft.boots~loot.yanni:,node,32941,32095,6,
venore|soft.boots~loot.yanni:,node,32932,32095,6,
venore|soft.boots~loot.yanni:,node,32923,32096,6,
venore|soft.boots~loot.yanni:,node,32920,32104,6,
venore|soft.boots~loot.yanni:,node,32920,32111,6,
venore|soft.boots~loot.yanni:,node,32920,32118,6,
venore|soft.boots~loot.yanni:,node,32918,32125,6,
venore|soft.boots~loot.yanni:,node,32910,32125,6,
venore|soft.boots~loot.yanni:,node,32909,32113,6,
venore|soft.boots~loot.yanni:,stand,32909,32113,6,

# --- venore|potions~loot.yanni: (17 waypoints) ---
venore|potions~loot.yanni:,node,32975,32079,6,
venore|potions~loot.yanni:,node,32973,32073,6,
venore|potions~loot.yanni:,node,32963,32073,6,
venore|potions~loot.yanni:,node,32962,32080,6,
venore|potions~loot.yanni:,node,32954,32082,6,
venore|potions~loot.yanni:,node,32953,32091,6,
venore|potions~loot.yanni:,node,32949,32095,6,
venore|potions~loot.yanni:,node,32941,32095,6,
venore|potions~loot.yanni:,node,32932,32095,6,
venore|potions~loot.yanni:,node,32923,32096,6,
venore|potions~loot.yanni:,node,32920,32104,6,
venore|potions~loot.yanni:,node,32920,32111,6,
venore|potions~loot.yanni:,node,32920,32118,6,
venore|potions~loot.yanni:,node,32918,32125,6,
venore|potions~loot.yanni:,node,32910,32125,6,
venore|potions~loot.yanni:,node,32909,32113,6,
venore|potions~loot.yanni:,stand,32909,32113,6,

# --- venore|runes~loot.yanni: (17 waypoints) ---
venore|runes~loot.yanni:,node,32975,32079,6,
venore|runes~loot.yanni:,node,32973,32073,6,
venore|runes~loot.yanni:,node,32963,32073,6,
venore|runes~loot.yanni:,node,32962,32080,6,
venore|runes~loot.yanni:,node,32954,32082,6,
venore|runes~loot.yanni:,node,32953,32091,6,
venore|runes~loot.yanni:,node,32949,32095,6,
venore|runes~loot.yanni:,node,32941,32095,6,
venore|runes~loot.yanni:,node,32932,32095,6,
venore|runes~loot.yanni:,node,32923,32096,6,
venore|runes~loot.yanni:,node,32920,32104,6,
venore|runes~loot.yanni:,node,32920,32111,6,
venore|runes~loot.yanni:,node,32920,32118,6,
venore|runes~loot.yanni:,node,32918,32125,6,
venore|runes~loot.yanni:,node,32910,32125,6,
venore|runes~loot.yanni:,node,32909,32113,6,
venore|runes~loot.yanni:,stand,32909,32113,6,

# --- venore|depot~loot.yanni: (27 waypoints) ---
venore|depot~loot.yanni:,node,33019,32058,6,
venore|depot~loot.yanni:,stand,33020,32059,6,
venore|depot~loot.yanni:,node,33017,32057,7,
venore|depot~loot.yanni:,stand,33020,32059,7,
venore|depot~loot.yanni:,node,33016,32055,6,
venore|depot~loot.yanni:,node,33007,32054,6,
venore|depot~loot.yanni:,node,33006,32061,6,
venore|depot~loot.yanni:,node,33006,32068,6,
venore|depot~loot.yanni:,node,33001,32072,6,
venore|depot~loot.yanni:,node,32992,32072,6,
venore|depot~loot.yanni:,node,32982,32073,6,
venore|depot~loot.yanni:,node,32973,32073,6,
venore|depot~loot.yanni:,node,32963,32073,6,
venore|depot~loot.yanni:,node,32962,32080,6,
venore|depot~loot.yanni:,node,32954,32082,6,
venore|depot~loot.yanni:,node,32953,32091,6,
venore|depot~loot.yanni:,node,32949,32095,6,
venore|depot~loot.yanni:,node,32941,32095,6,
venore|depot~loot.yanni:,node,32932,32095,6,
venore|depot~loot.yanni:,node,32923,32096,6,
venore|depot~loot.yanni:,node,32920,32104,6,
venore|depot~loot.yanni:,node,32920,32111,6,
venore|depot~loot.yanni:,node,32920,32118,6,
venore|depot~loot.yanni:,node,32918,32125,6,
venore|depot~loot.yanni:,node,32910,32125,6,
venore|depot~loot.yanni:,node,32909,32113,6,
venore|depot~loot.yanni:,stand,32909,32113,6,

# --- venore|bank~loot.yanni: (23 waypoints) ---
venore|bank~loot.yanni:,node,33016,32055,6,
venore|bank~loot.yanni:,node,33007,32054,6,
venore|bank~loot.yanni:,node,33006,32061,6,
venore|bank~loot.yanni:,node,33006,32068,6,
venore|bank~loot.yanni:,node,33001,32072,6,
venore|bank~loot.yanni:,node,32992,32072,6,
venore|bank~loot.yanni:,node,32982,32073,6,
venore|bank~loot.yanni:,node,32973,32073,6,
venore|bank~loot.yanni:,node,32963,32073,6,
venore|bank~loot.yanni:,node,32962,32080,6,
venore|bank~loot.yanni:,node,32954,32082,6,
venore|bank~loot.yanni:,node,32953,32091,6,
venore|bank~loot.yanni:,node,32949,32095,6,
venore|bank~loot.yanni:,node,32941,32095,6,
venore|bank~loot.yanni:,node,32932,32095,6,
venore|bank~loot.yanni:,node,32923,32096,6,
venore|bank~loot.yanni:,node,32920,32104,6,
venore|bank~loot.yanni:,node,32920,32111,6,
venore|bank~loot.yanni:,node,32920,32118,6,
venore|bank~loot.yanni:,node,32918,32125,6,
venore|bank~loot.yanni:,node,32910,32125,6,
venore|bank~loot.yanni:,node,32909,32113,6,
venore|bank~loot.yanni:,stand,32909,32113,6,

# --- venore|ammo~loot.yanni: (2 waypoints) ---
venore|ammo~loot.yanni:,node,32909,32113,6,
venore|ammo~loot.yanni:,stand,32909,32113,6,

# --- venore|loot.romella~loot.yanni: (2 waypoints) ---
venore|loot.romella~loot.yanni:,node,32909,32113,6,
venore|loot.romella~loot.yanni:,stand,32909,32113,6,

# --- venore|loot.romella~loot.romella: (2 waypoints) ---
venore|loot.romella~loot.romella:,node,32913,32115,6,
venore|loot.romella~loot.romella:,stand,32913,32115,6,

# --- venore|east.gate~loot.romella: (1 waypoints) ---
venore|east.gate~loot.romella:,node,33004,32100,7,

# --- venore|trainers~loot.romella: (19 waypoints) ---
venore|trainers~loot.romella:,node,32934,32078,11,
venore|trainers~loot.romella:,ladder,32932,32077,11,
venore|trainers~loot.romella:,ladder,32933,32077,10,
venore|trainers~loot.romella:,stand,32932,32079,9,
venore|trainers~loot.romella:,stand,32931,32077,8,
venore|trainers~loot.romella:,node,32935,32075,7,
venore|trainers~loot.romella:,stand,32935,32075,7,
venore|trainers~loot.romella:,stand,32936,32074,6,
venore|trainers~loot.romella:,node,32936,32082,6,
venore|trainers~loot.romella:,node,32935,32089,6,
venore|trainers~loot.romella:,node,32932,32095,6,
venore|trainers~loot.romella:,node,32923,32096,6,
venore|trainers~loot.romella:,node,32920,32104,6,
venore|trainers~loot.romella:,node,32920,32111,6,
venore|trainers~loot.romella:,node,32920,32118,6,
venore|trainers~loot.romella:,node,32918,32125,6,
venore|trainers~loot.romella:,node,32910,32125,6,
venore|trainers~loot.romella:,node,32913,32115,6,
venore|trainers~loot.romella:,stand,32913,32115,6,

# --- venore|food~loot.romella: (20 waypoints) ---
venore|food~loot.romella:,node,32976,32044,6,
venore|food~loot.romella:,node,32974,32051,6,
venore|food~loot.romella:,node,32966,32053,6,
venore|food~loot.romella:,node,32958,32053,6,
venore|food~loot.romella:,node,32954,32057,6,
venore|food~loot.romella:,node,32954,32065,6,
venore|food~loot.romella:,node,32954,32072,6,
venore|food~loot.romella:,node,32954,32082,6,
venore|food~loot.romella:,node,32953,32091,6,
venore|food~loot.romella:,node,32949,32095,6,
venore|food~loot.romella:,node,32941,32095,6,
venore|food~loot.romella:,node,32932,32095,6,
venore|food~loot.romella:,node,32923,32096,6,
venore|food~loot.romella:,node,32920,32104,6,
venore|food~loot.romella:,node,32920,32111,6,
venore|food~loot.romella:,node,32920,32118,6,
venore|food~loot.romella:,node,32918,32125,6,
venore|food~loot.romella:,node,32910,32125,6,
venore|food~loot.romella:,node,32913,32115,6,
venore|food~loot.romella:,stand,32913,32115,6,

# --- venore|temple~loot.romella: (15 waypoints) ---
venore|temple~loot.romella:,node,32954,32077,7,
venore|temple~loot.romella:,stand,32953,32077,7,
venore|temple~loot.romella:,node,32954,32082,6,
venore|temple~loot.romella:,node,32953,32091,6,
venore|temple~loot.romella:,node,32949,32095,6,
venore|temple~loot.romella:,node,32941,32095,6,
venore|temple~loot.romella:,node,32932,32095,6,
venore|temple~loot.romella:,node,32923,32096,6,
venore|temple~loot.romella:,node,32920,32104,6,
venore|temple~loot.romella:,node,32920,32111,6,
venore|temple~loot.romella:,node,32920,32118,6,
venore|temple~loot.romella:,node,32918,32125,6,
venore|temple~loot.romella:,node,32910,32125,6,
venore|temple~loot.romella:,node,32913,32115,6,
venore|temple~loot.romella:,stand,32913,32115,6,

# --- venore|north.gate~loot.romella: (17 waypoints) ---
venore|north.gate~loot.romella:,node,32866,32032,7,
venore|north.gate~loot.romella:,stand,32867,32032,7,
venore|north.gate~loot.romella:,node,32875,32031,6,
venore|north.gate~loot.romella:,node,32885,32031,6,
venore|north.gate~loot.romella:,node,32896,32032,6,
venore|north.gate~loot.romella:,node,32897,32041,6,
venore|north.gate~loot.romella:,node,32897,32051,6,
venore|north.gate~loot.romella:,node,32897,32061,6,
venore|north.gate~loot.romella:,node,32897,32071,6,
venore|north.gate~loot.romella:,node,32897,32081,6,
venore|north.gate~loot.romella:,node,32897,32090,6,
venore|north.gate~loot.romella:,node,32897,32099,6,
venore|north.gate~loot.romella:,node,32897,32109,6,
venore|north.gate~loot.romella:,node,32898,32119,6,
venore|north.gate~loot.romella:,node,32904,32125,6,
venore|north.gate~loot.romella:,node,32913,32115,6,
venore|north.gate~loot.romella:,stand,32913,32115,6,

# --- venore|west.gate~loot.romella: (9 waypoints) ---
venore|west.gate~loot.romella:,node,32861,32126,7,
venore|west.gate~loot.romella:,stand,32862,32126,7,
venore|west.gate~loot.romella:,node,32871,32125,6,
venore|west.gate~loot.romella:,node,32879,32125,6,
venore|west.gate~loot.romella:,node,32888,32125,6,
venore|west.gate~loot.romella:,node,32897,32125,6,
venore|west.gate~loot.romella:,node,32904,32125,6,
venore|west.gate~loot.romella:,node,32913,32115,6,
venore|west.gate~loot.romella:,stand,32913,32115,6,

# --- venore|south.gate~loot.romella: (11 waypoints) ---
venore|south.gate~loot.romella:,node,32936,32160,7,
venore|south.gate~loot.romella:,stand,32936,32159,7,
venore|south.gate~loot.romella:,node,32936,32151,6,
venore|south.gate~loot.romella:,node,32936,32140,6,
venore|south.gate~loot.romella:,node,32935,32130,6,
venore|south.gate~loot.romella:,node,32930,32126,6,
venore|south.gate~loot.romella:,node,32924,32126,6,
venore|south.gate~loot.romella:,node,32918,32125,6,
venore|south.gate~loot.romella:,node,32910,32125,6,
venore|south.gate~loot.romella:,node,32913,32115,6,
venore|south.gate~loot.romella:,stand,32913,32115,6,

# --- venore|soft.boots~loot.romella: (11 waypoints) ---
venore|soft.boots~loot.romella:,node,32948,32100,6,
venore|soft.boots~loot.romella:,node,32941,32095,6,
venore|soft.boots~loot.romella:,node,32932,32095,6,
venore|soft.boots~loot.romella:,node,32923,32096,6,
venore|soft.boots~loot.romella:,node,32920,32104,6,
venore|soft.boots~loot.romella:,node,32920,32111,6,
venore|soft.boots~loot.romella:,node,32920,32118,6,
venore|soft.boots~loot.romella:,node,32918,32125,6,
venore|soft.boots~loot.romella:,node,32910,32125,6,
venore|soft.boots~loot.romella:,node,32913,32115,6,
venore|soft.boots~loot.romella:,stand,32913,32115,6,

# --- venore|potions~loot.romella: (17 waypoints) ---
venore|potions~loot.romella:,node,32975,32079,6,
venore|potions~loot.romella:,node,32973,32073,6,
venore|potions~loot.romella:,node,32963,32073,6,
venore|potions~loot.romella:,node,32962,32080,6,
venore|potions~loot.romella:,node,32954,32082,6,
venore|potions~loot.romella:,node,32953,32091,6,
venore|potions~loot.romella:,node,32949,32095,6,
venore|potions~loot.romella:,node,32941,32095,6,
venore|potions~loot.romella:,node,32932,32095,6,
venore|potions~loot.romella:,node,32923,32096,6,
venore|potions~loot.romella:,node,32920,32104,6,
venore|potions~loot.romella:,node,32920,32111,6,
venore|potions~loot.romella:,node,32920,32118,6,
venore|potions~loot.romella:,node,32918,32125,6,
venore|potions~loot.romella:,node,32910,32125,6,
venore|potions~loot.romella:,node,32913,32115,6,
venore|potions~loot.romella:,stand,32913,32115,6,

# --- venore|runes~loot.romella: (17 waypoints) ---
venore|runes~loot.romella:,node,32975,32079,6,
venore|runes~loot.romella:,node,32973,32073,6,
venore|runes~loot.romella:,node,32963,32073,6,
venore|runes~loot.romella:,node,32962,32080,6,
venore|runes~loot.romella:,node,32954,32082,6,
venore|runes~loot.romella:,node,32953,32091,6,
venore|runes~loot.romella:,node,32949,32095,6,
venore|runes~loot.romella:,node,32941,32095,6,
venore|runes~loot.romella:,node,32932,32095,6,
venore|runes~loot.romella:,node,32923,32096,6,
venore|runes~loot.romella:,node,32920,32104,6,
venore|runes~loot.romella:,node,32920,32111,6,
venore|runes~loot.romella:,node,32920,32118,6,
venore|runes~loot.romella:,node,32918,32125,6,
venore|runes~loot.romella:,node,32910,32125,6,
venore|runes~loot.romella:,node,32913,32115,6,
venore|runes~loot.romella:,stand,32913,32115,6,

# --- venore|depot~loot.romella: (27 waypoints) ---
venore|depot~loot.romella:,node,33019,32058,6,
venore|depot~loot.romella:,stand,33020,32059,6,
venore|depot~loot.romella:,node,33017,32057,7,
venore|depot~loot.romella:,stand,33020,32059,7,
venore|depot~loot.romella:,node,33016,32055,6,
venore|depot~loot.romella:,node,33007,32054,6,
venore|depot~loot.romella:,node,33006,32061,6,
venore|depot~loot.romella:,node,33006,32068,6,
venore|depot~loot.romella:,node,33001,32072,6,
venore|depot~loot.romella:,node,32992,32072,6,
venore|depot~loot.romella:,node,32982,32073,6,
venore|depot~loot.romella:,node,32973,32073,6,
venore|depot~loot.romella:,node,32963,32073,6,
venore|depot~loot.romella:,node,32962,32080,6,
venore|depot~loot.romella:,node,32954,32082,6,
venore|depot~loot.romella:,node,32953,32091,6,
venore|depot~loot.romella:,node,32949,32095,6,
venore|depot~loot.romella:,node,32941,32095,6,
venore|depot~loot.romella:,node,32932,32095,6,
venore|depot~loot.romella:,node,32923,32096,6,
venore|depot~loot.romella:,node,32920,32104,6,
venore|depot~loot.romella:,node,32920,32111,6,
venore|depot~loot.romella:,node,32920,32118,6,
venore|depot~loot.romella:,node,32918,32125,6,
venore|depot~loot.romella:,node,32910,32125,6,
venore|depot~loot.romella:,node,32913,32115,6,
venore|depot~loot.romella:,stand,32913,32115,6,

# --- venore|bank~loot.romella: (23 waypoints) ---
venore|bank~loot.romella:,node,33016,32055,6,
venore|bank~loot.romella:,node,33007,32054,6,
venore|bank~loot.romella:,node,33006,32061,6,
venore|bank~loot.romella:,node,33006,32068,6,
venore|bank~loot.romella:,node,33001,32072,6,
venore|bank~loot.romella:,node,32992,32072,6,
venore|bank~loot.romella:,node,32982,32073,6,
venore|bank~loot.romella:,node,32973,32073,6,
venore|bank~loot.romella:,node,32963,32073,6,
venore|bank~loot.romella:,node,32962,32080,6,
venore|bank~loot.romella:,node,32954,32082,6,
venore|bank~loot.romella:,node,32953,32091,6,
venore|bank~loot.romella:,node,32949,32095,6,
venore|bank~loot.romella:,node,32941,32095,6,
venore|bank~loot.romella:,node,32932,32095,6,
venore|bank~loot.romella:,node,32923,32096,6,
venore|bank~loot.romella:,node,32920,32104,6,
venore|bank~loot.romella:,node,32920,32111,6,
venore|bank~loot.romella:,node,32920,32118,6,
venore|bank~loot.romella:,node,32918,32125,6,
venore|bank~loot.romella:,node,32910,32125,6,
venore|bank~loot.romella:,node,32913,32115,6,
venore|bank~loot.romella:,stand,32913,32115,6,

# --- venore|ammo~loot.romella: (2 waypoints) ---
venore|ammo~loot.romella:,node,32913,32115,6,
venore|ammo~loot.romella:,stand,32913,32115,6,

# --- venore|loot.yanni~loot.romella: (2 waypoints) ---
venore|loot.yanni~loot.romella:,node,32913,32115,6,
venore|loot.yanni~loot.romella:,stand,32913,32115,6,

# --- venore|depot.2~boat: (16 waypoints) ---
venore|depot.2~boat:,node,32921,32075,7,
venore|depot.2~boat:,node,32921,32075,7,
