source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- ankrahmun|boat~boat: (1 waypoints) ---
ankrahmun|east.gate~north.gate:,stand,33239,32803,6,
ankrahmun|east.gate~north.gate:,node,33232,32806,7,
ankrahmun|east.gate~north.gate:,node,33224,32806,7,
ankrahmun|east.gate~north.gate:,node,33217,32806,7,
ankrahmun|east.gate~north.gate:,node,33217,32802,7,
ankrahmun|east.gate~north.gate:,node,33207,32801,7,
ankrahmun|east.gate~north.gate:,node,33198,32801,7,
ankrahmun|east.gate~north.gate:,node,33197,32800,7,
ankrahmun|east.gate~north.gate:,node,33187,32799,7,
ankrahmun|east.gate~north.gate:,node,33179,32798,7,
ankrahmun|east.gate~north.gate:,node,33179,32792,7,
ankrahmun|east.gate~north.gate:,node,33179,32785,7,
ankrahmun|east.gate~north.gate:,node,33171,32785,7,
ankrahmun|east.gate~north.gate:,node,33162,32785,7,
ankrahmun|east.gate~north.gate:,node,33160,32781,7,
ankrahmun|east.gate~north.gate:,node,33153,32781,7,
ankrahmun|east.gate~north.gate:,node,33153,32775,7,
ankrahmun|east.gate~north.gate:,node,33153,32767,7,
ankrahmun|east.gate~north.gate:,stand,33153,32766,7,
ankrahmun|east.gate~north.gate:,stand,33153,32762,6,
ankrahmun|east.gate~north.gate:,node,33153,32761,7,

# --- ankrahmun|north.gate~north.gate: (4 waypoints) ---
ankrahmun|north.gate~north.gate:,node,33153,32767,7,
ankrahmun|north.gate~north.gate:,stand,33153,32766,7,
ankrahmun|north.gate~north.gate:,stand,33153,32762,6,
ankrahmun|north.gate~north.gate:,node,33153,32761,7,
